StartTime,EndTime,quantity_B01,quantity_B11,quantity_B16,quantity_B18,quantity_B19,total_green_energy,Load
2022-04-27 05:00:00,2022-04-27 06:00:00,63,0,99,476,431,1069,39848
2022-04-27 06:00:00,2022-04-27 07:00:00,60,0,204,579,459,1302,38484
2022-04-27 07:00:00,2022-04-27 08:00:00,60,0,356,701,466,1583,36904
2022-04-27 08:00:00,2022-04-27 09:00:00,63,0,461,508,463,1495,35313
2022-04-27 09:00:00,2022-04-27 10:00:00,64,0,582,462,430,1538,33732
2022-04-27 10:00:00,2022-04-27 11:00:00,64,0,728,470,531,1793,32218
2022-04-27 11:00:00,2022-04-27 12:00:00,64,0,751,742,673,2230,30282
2022-04-27 12:00:00,2022-04-27 13:00:00,64,0,707,1217,737,2725,28860
2022-04-27 13:00:00,2022-04-27 14:00:00,64,0,688,1622,839,3213,29411
2022-04-27 14:00:00,2022-04-27 15:00:00,61,0,549,1750,1028,3388,32413
2022-04-27 15:00:00,2022-04-27 16:00:00,60,0,402,1653,1170,3285,37198
2022-04-27 16:00:00,2022-04-27 17:00:00,62,0,257,1516,1236,3071,41026
2022-04-27 17:00:00,2022-04-27 18:00:00,64,0,119,1139,1215,2537,44519
2022-04-27 18:00:00,2022-04-27 19:00:00,64,0,14,1289,1201,2568,47279
2022-04-27 19:00:00,2022-04-27 20:00:00,64,0,4,1607,1172,2847,47300
2022-04-27 20:00:00,2022-04-27 21:00:00,64,0,4,1480,1034,2582,45518
2022-04-27 21:00:00,2022-04-27 22:00:00,64,0,4,1539,968,2575,43399
2022-04-27 22:00:00,2022-04-27 23:00:00,64,0,4,1424,991,2483,41501
2022-04-27 23:00:00,2022-04-28 00:00:00,64,0,4,1564,1037,2669,40042
2022-04-28 00:00:00,2022-04-28 01:00:00,64,0,4,1401,1060,2529,39317
2022-04-28 01:00:00,2022-04-28 02:00:00,64,0,4,1345,1106,2519,39014
2022-04-28 02:00:00,2022-04-28 03:00:00,64,0,4,1460,1305,2833,39400
2022-04-28 03:00:00,2022-04-28 04:00:00,64,0,3,1253,1387,2707,41268
2022-04-28 04:00:00,2022-04-28 05:00:00,64,0,23,1222,1220,2529,44105
2022-04-28 05:00:00,2022-04-28 06:00:00,64,0,127,1177,876,2244,45922
2022-04-28 06:00:00,2022-04-28 07:00:00,63,0,336,1286,789,2474,45380
2022-04-28 07:00:00,2022-04-28 08:00:00,79,0,506,1269,872,2726,42777
2022-04-28 08:00:00,2022-04-28 09:00:00,103,0,653,1349,976,3081,39758
2022-04-28 09:00:00,2022-04-28 10:00:00,105,0,716,1457,1106,3384,36355
2022-04-28 10:00:00,2022-04-28 11:00:00,106,0,809,1201,1180,3296,33690
2022-04-28 11:00:00,2022-04-28 12:00:00,104,0,850,1471,1395,3820,32853
2022-04-28 12:00:00,2022-04-28 13:00:00,104,0,928,1923,1564,4519,32610
2022-04-28 13:00:00,2022-04-28 14:00:00,103,0,1006,2228,1744,5081,33988
2022-04-28 14:00:00,2022-04-28 15:00:00,103,0,890,2339,1855,5187,37797
2022-04-28 15:00:00,2022-04-28 16:00:00,121,0,766,2656,2153,5696,43738
2022-04-28 16:00:00,2022-04-28 17:00:00,131,0,384,2745,2352,5612,47629
2022-04-28 17:00:00,2022-04-28 18:00:00,131,0,99,3206,2368,5804,50803
2022-04-28 18:00:00,2022-04-28 19:00:00,134,0,11,3401,2312,5858,52393
2022-04-28 19:00:00,2022-04-28 20:00:00,135,0,4,3588,2515,6242,51225
2022-04-28 20:00:00,2022-04-28 21:00:00,135,0,4,3469,2644,6252,48402
2022-04-28 21:00:00,2022-04-28 22:00:00,135,0,4,3495,2408,6042,45796
2022-04-28 22:00:00,2022-04-28 23:00:00,134,0,4,3310,2123,5571,43203
2022-04-28 23:00:00,2022-04-29 00:00:00,136,0,4,2969,1963,5072,41443
2022-04-29 00:00:00,2022-04-29 01:00:00,135,0,4,2546,2060,4745,40512
2022-04-29 01:00:00,2022-04-29 02:00:00,136,0,4,2154,1902,4196,40180
2022-04-29 02:00:00,2022-04-29 03:00:00,136,0,4,1779,1501,3420,40315
2022-04-29 03:00:00,2022-04-29 04:00:00,134,0,3,1809,1491,3437,42017
2022-04-29 04:00:00,2022-04-29 05:00:00,132,0,51,1895,1537,3615,44988
2022-04-29 05:00:00,2022-04-29 06:00:00,131,0,230,1681,1421,3463,47918
2022-04-29 06:00:00,2022-04-29 07:00:00,129,0,288,1948,1366,3731,48877
2022-04-29 07:00:00,2022-04-29 08:00:00,131,0,391,2119,1452,4093,47760
2022-04-29 08:00:00,2022-04-29 09:00:00,131,0,632,1743,1330,3836,47002
2022-04-29 09:00:00,2022-04-29 10:00:00,108,0,660,2346,1506,4620,46310
2022-04-29 10:00:00,2022-04-29 11:00:00,108,0,639,2906,1743,5396,44564
2022-04-29 11:00:00,2022-04-29 12:00:00,109,0,615,3542,2216,6482,42591
2022-04-29 12:00:00,2022-04-29 13:00:00,110,0,671,4073,2396,7250,40637
2022-04-29 13:00:00,2022-04-29 14:00:00,110,0,751,4828,2642,8331,40072
2022-04-29 14:00:00,2022-04-29 15:00:00,109,0,550,6102,2974,9735,42378
2022-04-29 15:00:00,2022-04-29 16:00:00,108,0,385,5781,3348,9622,46213
2022-04-29 16:00:00,2022-04-29 17:00:00,108,0,228,5760,3564,9660,47739
2022-04-29 17:00:00,2022-04-29 18:00:00,108,0,117,6116,3457,9798,49767
2022-04-29 18:00:00,2022-04-29 19:00:00,108,0,14,6237,3175,9534,51349
2022-04-29 19:00:00,2022-04-29 20:00:00,109,0,4,6617,2961,9691,50449
2022-04-29 20:00:00,2022-04-29 21:00:00,111,0,4,6064,2809,8988,47830
2022-04-29 21:00:00,2022-04-29 22:00:00,112,0,4,5156,2579,7851,45202
2022-04-29 22:00:00,2022-04-29 23:00:00,112,0,4,4664,2342,7122,43194
2022-04-29 23:00:00,2022-04-30 00:00:00,116,0,4,3875,2238,6233,41732
2022-04-30 00:00:00,2022-04-30 01:00:00,115,0,4,3035,1852,5006,40787
2022-04-30 01:00:00,2022-04-30 02:00:00,116,0,4,2308,1585,4013,40253
2022-04-30 02:00:00,2022-04-30 03:00:00,115,0,4,1657,1171,2947,40002
2022-04-30 03:00:00,2022-04-30 04:00:00,116,0,4,1648,929,2697,40326
2022-04-30 04:00:00,2022-04-30 05:00:00,115,0,56,1359,1001,2531,40505
2022-04-30 05:00:00,2022-04-30 06:00:00,112,0,163,1208,877,2360,40580
2022-04-30 06:00:00,2022-04-30 07:00:00,108,0,362,937,867,2274,40387
2022-04-30 07:00:00,2022-04-30 08:00:00,89,0,468,1010,896,2463,39467
2022-04-30 08:00:00,2022-04-30 09:00:00,67,0,564,1201,1009,2841,38755
2022-04-30 09:00:00,2022-04-30 10:00:00,77,0,569,1349,1094,3089,39183
2022-04-30 10:00:00,2022-04-30 11:00:00,70,0,466,1239,1300,3075,39095
2022-04-30 11:00:00,2022-04-30 12:00:00,64,0,560,1436,1324,3384,38749
2022-04-30 12:00:00,2022-04-30 13:00:00,62,0,568,1330,1264,3224,38678
2022-04-30 13:00:00,2022-04-30 14:00:00,60,0,558,905,1268,2791,39161
2022-04-30 14:00:00,2022-04-30 15:00:00,62,0,518,879,1100,2559,40958
2022-04-30 15:00:00,2022-04-30 16:00:00,61,0,367,793,1100,2321,44623
2022-04-30 16:00:00,2022-04-30 17:00:00,62,0,217,510,1193,1982,46283
2022-04-30 17:00:00,2022-04-30 18:00:00,61,0,93,301,1143,1598,47349
2022-04-30 18:00:00,2022-04-30 19:00:00,62,0,11,198,864,1135,48492
2022-04-30 19:00:00,2022-04-30 20:00:00,60,0,8,179,733,980,48089
2022-04-30 20:00:00,2022-04-30 21:00:00,60,0,8,102,667,837,46161
2022-04-30 21:00:00,2022-04-30 22:00:00,60,0,8,103,561,732,44090
2022-04-30 22:00:00,2022-04-30 23:00:00,60,0,8,129,530,727,42149
2022-04-30 23:00:00,2022-05-01 00:00:00,60,0,8,133,499,700,40808
2022-05-01 00:00:00,2022-05-01 01:00:00,60,0,8,122,417,607,40073
2022-05-01 01:00:00,2022-05-01 02:00:00,60,0,8,129,392,589,39710
2022-05-01 02:00:00,2022-05-01 03:00:00,60,0,8,123,382,573,39468
2022-05-01 03:00:00,2022-05-01 04:00:00,60,0,7,132,384,583,39333
2022-05-01 04:00:00,2022-05-01 05:00:00,60,0,48,115,392,615,38034
2022-05-01 05:00:00,2022-05-01 06:00:00,60,0,192,115,394,761,36351
2022-05-01 06:00:00,2022-05-01 07:00:00,60,0,452,135,372,1019,35621
2022-05-01 07:00:00,2022-05-01 08:00:00,60,0,656,123,389,1228,34511
2022-05-01 08:00:00,2022-05-01 09:00:00,60,0,820,143,401,1424,33122
2022-05-01 09:00:00,2022-05-01 10:00:00,60,0,909,163,397,1529,32822
2022-05-01 10:00:00,2022-05-01 11:00:00,60,0,837,117,387,1401,31965
2022-05-01 11:00:00,2022-05-01 12:00:00,60,0,864,111,415,1450,30668
2022-05-01 12:00:00,2022-05-01 13:00:00,60,0,766,124,429,1379,30019
2022-05-01 13:00:00,2022-05-01 14:00:00,60,0,623,124,416,1223,31017
2022-05-01 14:00:00,2022-05-01 15:00:00,60,0,528,127,444,1159,33734
2022-05-01 15:00:00,2022-05-01 16:00:00,60,0,505,136,503,1204,39114
2022-05-01 16:00:00,2022-05-01 17:00:00,60,0,354,129,520,1063,42427
2022-05-01 17:00:00,2022-05-01 18:00:00,60,0,145,104,541,850,45149
2022-05-01 18:00:00,2022-05-01 19:00:00,59,0,23,111,733,926,47194
2022-05-01 19:00:00,2022-05-01 20:00:00,56,0,4,161,1103,1324,47432
2022-05-01 20:00:00,2022-05-01 21:00:00,56,0,4,228,1302,1590,45530
2022-05-01 21:00:00,2022-05-01 22:00:00,56,0,4,224,1359,1643,43257
2022-05-01 22:00:00,2022-05-01 23:00:00,60,0,4,244,1276,1584,41723
2022-05-01 23:00:00,2022-05-02 00:00:00,59,0,4,205,1207,1475,40415
2022-05-02 00:00:00,2022-05-02 01:00:00,60,0,4,194,979,1237,39793
2022-05-02 01:00:00,2022-05-02 02:00:00,60,0,4,185,819,1068,39889
2022-05-02 02:00:00,2022-05-02 03:00:00,60,0,4,117,632,813,40503
2022-05-02 03:00:00,2022-05-02 04:00:00,62,0,4,99,410,575,42354
2022-05-02 04:00:00,2022-05-02 05:00:00,64,0,60,117,390,631,44909
2022-05-02 05:00:00,2022-05-02 06:00:00,64,0,243,115,379,801,45808
2022-05-02 06:00:00,2022-05-02 07:00:00,64,0,561,119,377,1121,44383
2022-05-02 07:00:00,2022-05-02 08:00:00,62,0,888,120,382,1452,40801
2022-05-02 08:00:00,2022-05-02 09:00:00,60,0,1123,122,388,1693,36711
2022-05-02 09:00:00,2022-05-02 10:00:00,60,0,1135,109,427,1731,33612
2022-05-02 10:00:00,2022-05-02 11:00:00,60,0,1239,116,495,1910,31513
2022-05-02 11:00:00,2022-05-02 12:00:00,60,0,1265,169,673,2167,31064
2022-05-02 12:00:00,2022-05-02 13:00:00,60,0,1274,264,982,2580,31479
2022-05-02 13:00:00,2022-05-02 14:00:00,62,0,1183,341,1333,2919,33634
2022-05-02 14:00:00,2022-05-02 15:00:00,60,0,1009,408,1740,3217,37199
2022-05-02 15:00:00,2022-05-02 16:00:00,60,0,728,534,2143,3465,42153
2022-05-02 16:00:00,2022-05-02 17:00:00,60,0,437,617,2273,3387,44944
2022-05-02 17:00:00,2022-05-02 18:00:00,60,0,158,720,2093,3031,48247
2022-05-02 18:00:00,2022-05-02 19:00:00,60,0,16,853,2039,2968,50321
2022-05-02 19:00:00,2022-05-02 20:00:00,60,0,4,867,1849,2780,50553
2022-05-02 20:00:00,2022-05-02 21:00:00,60,0,4,894,1505,2463,48281
2022-05-02 21:00:00,2022-05-02 22:00:00,61,0,4,669,1139,1873,45841
2022-05-02 22:00:00,2022-05-02 23:00:00,62,0,4,509,831,1406,43846
2022-05-02 23:00:00,2022-05-03 00:00:00,64,0,4,347,633,1048,42333
2022-05-03 00:00:00,2022-05-03 01:00:00,64,0,4,361,532,961,41482
2022-05-03 01:00:00,2022-05-03 02:00:00,64,0,4,459,502,1029,41190
2022-05-03 02:00:00,2022-05-03 03:00:00,64,0,4,866,441,1375,41535
2022-05-03 03:00:00,2022-05-03 04:00:00,64,0,4,971,423,1462,43180
2022-05-03 04:00:00,2022-05-03 05:00:00,64,0,52,1090,446,1652,45308
2022-05-03 05:00:00,2022-05-03 06:00:00,64,0,140,1038,768,2010,47085
2022-05-03 06:00:00,2022-05-03 07:00:00,62,0,220,1049,1105,2436,46942
2022-05-03 07:00:00,2022-05-03 08:00:00,62,0,239,767,915,1983,45163
2022-05-03 08:00:00,2022-05-03 09:00:00,62,0,366,636,915,1979,43584
2022-05-03 09:00:00,2022-05-03 10:00:00,62,0,430,634,1040,2166,42081
2022-05-03 10:00:00,2022-05-03 11:00:00,61,0,656,1170,1183,3070,41167
2022-05-03 11:00:00,2022-05-03 12:00:00,62,0,850,1675,1373,3960,41977
2022-05-03 12:00:00,2022-05-03 13:00:00,60,0,854,1530,1301,3745,42486
2022-05-03 13:00:00,2022-05-03 14:00:00,60,0,921,1528,1255,3764,43492
2022-05-03 14:00:00,2022-05-03 15:00:00,60,0,641,1920,1605,4226,45615
2022-05-03 15:00:00,2022-05-03 16:00:00,60,0,498,1809,2082,4449,48480
2022-05-03 16:00:00,2022-05-03 17:00:00,60,0,241,1382,2325,4008,49246
2022-05-03 17:00:00,2022-05-03 18:00:00,60,0,80,1372,2031,3543,50817
2022-05-03 18:00:00,2022-05-03 19:00:00,60,0,20,1372,1550,3002,51882
2022-05-03 19:00:00,2022-05-03 20:00:00,60,0,8,1230,1203,2501,51813
2022-05-03 20:00:00,2022-05-03 21:00:00,60,0,8,1121,947,2136,49249
2022-05-03 21:00:00,2022-05-03 22:00:00,60,0,8,870,740,1678,46712
2022-05-03 22:00:00,2022-05-03 23:00:00,60,0,8,510,642,1220,44464
2022-05-03 23:00:00,2022-05-04 00:00:00,60,0,8,331,546,945,43006
2022-05-04 00:00:00,2022-05-04 01:00:00,60,0,8,114,483,665,42315
2022-05-04 01:00:00,2022-05-04 02:00:00,60,0,8,76,453,597,42076
2022-05-04 02:00:00,2022-05-04 03:00:00,61,0,8,94,413,576,42188
2022-05-04 03:00:00,2022-05-04 04:00:00,60,0,6,100,400,566,43354
2022-05-04 04:00:00,2022-05-04 05:00:00,60,0,39,106,387,592,45801
2022-05-04 05:00:00,2022-05-04 06:00:00,60,0,159,111,344,674,46916
2022-05-04 06:00:00,2022-05-04 07:00:00,60,0,355,109,362,886,45584
2022-05-04 07:00:00,2022-05-04 08:00:00,61,0,673,104,386,1224,42067
2022-05-04 08:00:00,2022-05-04 09:00:00,60,0,923,114,386,1483,38472
2022-05-04 09:00:00,2022-05-04 10:00:00,61,0,1096,119,392,1668,35263
2022-05-04 10:00:00,2022-05-04 11:00:00,62,0,1265,122,390,1839,32887
2022-05-04 11:00:00,2022-05-04 12:00:00,60,0,1266,106,403,1835,32178
2022-05-04 12:00:00,2022-05-04 13:00:00,61,0,1232,105,439,1837,32997
2022-05-04 13:00:00,2022-05-04 14:00:00,61,0,1183,83,488,1815,35249
2022-05-04 14:00:00,2022-05-04 15:00:00,61,0,1037,99,524,1721,38922
2022-05-04 15:00:00,2022-05-04 16:00:00,60,0,773,172,524,1529,44459
2022-05-04 16:00:00,2022-05-04 17:00:00,61,0,394,200,479,1134,47492
2022-05-04 17:00:00,2022-05-04 18:00:00,61,0,154,95,413,723,50132
2022-05-04 18:00:00,2022-05-04 19:00:00,60,0,21,123,395,599,51812
2022-05-04 19:00:00,2022-05-04 20:00:00,60,0,4,278,388,730,52057
2022-05-04 20:00:00,2022-05-04 21:00:00,60,0,4,165,342,571,49491
2022-05-04 21:00:00,2022-05-04 22:00:00,60,0,4,149,369,582,46689
2022-05-04 22:00:00,2022-05-04 23:00:00,60,0,4,215,400,679,44201
2022-05-04 23:00:00,2022-05-05 00:00:00,61,0,4,127,460,652,42709
2022-05-05 00:00:00,2022-05-05 01:00:00,60,0,4,217,459,740,41945
2022-05-05 01:00:00,2022-05-05 02:00:00,61,0,4,112,401,578,41661
2022-05-05 02:00:00,2022-05-05 03:00:00,61,0,4,149,259,473,41860
2022-05-05 03:00:00,2022-05-05 04:00:00,60,0,5,179,235,479,43004
2022-05-05 04:00:00,2022-05-05 05:00:00,60,0,49,161,274,544,45119
2022-05-05 05:00:00,2022-05-05 06:00:00,60,0,178,241,283,762,46917
2022-05-05 06:00:00,2022-05-05 07:00:00,60,0,397,342,310,1109,47548
2022-05-05 07:00:00,2022-05-05 08:00:00,62,0,454,256,297,1069,45552
2022-05-05 08:00:00,2022-05-05 09:00:00,60,0,614,196,243,1113,42891
2022-05-05 09:00:00,2022-05-05 10:00:00,62,0,932,179,240,1413,40574
2022-05-05 10:00:00,2022-05-05 11:00:00,60,0,1076,166,268,1570,38287
2022-05-05 11:00:00,2022-05-05 12:00:00,61,0,1079,116,347,1603,37171
2022-05-05 12:00:00,2022-05-05 13:00:00,60,0,1070,85,445,1660,37673
2022-05-05 13:00:00,2022-05-05 14:00:00,61,0,783,101,573,1518,39330
2022-05-05 14:00:00,2022-05-05 15:00:00,61,0,631,181,684,1557,42280
2022-05-05 15:00:00,2022-05-05 16:00:00,60,0,358,259,567,1244,46488
2022-05-05 16:00:00,2022-05-05 17:00:00,63,0,250,209,560,1082,47831
2022-05-05 17:00:00,2022-05-05 18:00:00,68,0,139,221,436,864,49861
2022-05-05 18:00:00,2022-05-05 19:00:00,82,0,25,188,328,623,51934
2022-05-05 19:00:00,2022-05-05 20:00:00,84,0,4,145,310,543,51381
2022-05-05 20:00:00,2022-05-05 21:00:00,83,0,4,107,318,512,49128
2022-05-05 21:00:00,2022-05-05 22:00:00,80,0,4,95,277,456,46980
2022-05-05 22:00:00,2022-05-05 23:00:00,81,0,4,90,260,435,44749
2022-05-05 23:00:00,2022-05-06 00:00:00,84,0,4,87,247,422,42869
2022-05-06 00:00:00,2022-05-06 01:00:00,84,0,4,80,233,401,42003
2022-05-06 01:00:00,2022-05-06 02:00:00,82,0,4,89,220,395,41747
2022-05-06 02:00:00,2022-05-06 03:00:00,35,0,4,141,202,382,41875
2022-05-06 03:00:00,2022-05-06 04:00:00,69,0,8,347,206,630,42942
2022-05-06 04:00:00,2022-05-06 05:00:00,82,0,66,447,205,800,45145
2022-05-06 05:00:00,2022-05-06 06:00:00,80,0,204,520,240,1044,47696
2022-05-06 06:00:00,2022-05-06 07:00:00,79,0,462,346,335,1222,47891
2022-05-06 07:00:00,2022-05-06 08:00:00,82,0,788,335,343,1548,44743
2022-05-06 08:00:00,2022-05-06 09:00:00,79,0,954,632,391,2056,39318
2022-05-06 09:00:00,2022-05-06 10:00:00,87,0,1128,797,489,2501,34854
2022-05-06 10:00:00,2022-05-06 11:00:00,94,0,1184,1114,628,3020,32627
2022-05-06 11:00:00,2022-05-06 12:00:00,94,0,1197,1652,675,3618,32347
2022-05-06 12:00:00,2022-05-06 13:00:00,96,0,1255,1679,764,3794,33241
2022-05-06 13:00:00,2022-05-06 14:00:00,95,0,1082,1854,1184,4215,35529
2022-05-06 14:00:00,2022-05-06 15:00:00,85,0,687,2040,1420,4232,38788
2022-05-06 15:00:00,2022-05-06 16:00:00,80,0,636,1816,1745,4277,43654
2022-05-06 16:00:00,2022-05-06 17:00:00,83,0,309,1959,1665,4016,46330
2022-05-06 17:00:00,2022-05-06 18:00:00,81,0,132,2137,1141,3491,49495
2022-05-06 18:00:00,2022-05-06 19:00:00,83,0,30,2461,964,3538,51506
2022-05-06 19:00:00,2022-05-06 20:00:00,84,0,4,2347,905,3340,51644
2022-05-06 20:00:00,2022-05-06 21:00:00,84,0,4,1863,772,2723,49389
2022-05-06 21:00:00,2022-05-06 22:00:00,82,0,4,1515,752,2353,46598
2022-05-06 22:00:00,2022-05-06 23:00:00,83,0,4,675,796,1558,43823
2022-05-06 23:00:00,2022-05-07 00:00:00,83,0,4,507,794,1388,41781
2022-05-07 00:00:00,2022-05-07 01:00:00,83,0,4,499,794,1380,40813
2022-05-07 01:00:00,2022-05-07 02:00:00,84,0,4,547,819,1454,40591
2022-05-07 02:00:00,2022-05-07 03:00:00,82,0,4,293,760,1139,40478
2022-05-07 03:00:00,2022-05-07 04:00:00,82,0,4,244,663,993,40474
2022-05-07 04:00:00,2022-05-07 05:00:00,81,0,51,158,567,857,40540
2022-05-07 05:00:00,2022-05-07 06:00:00,81,0,132,155,505,873,39959
2022-05-07 06:00:00,2022-05-07 07:00:00,82,0,360,259,423,1124,38884
2022-05-07 07:00:00,2022-05-07 08:00:00,82,0,574,162,420,1238,37522
2022-05-07 08:00:00,2022-05-07 09:00:00,81,0,650,116,542,1389,34656
2022-05-07 09:00:00,2022-05-07 10:00:00,80,0,717,145,905,1847,32828
2022-05-07 10:00:00,2022-05-07 11:00:00,82,0,806,163,1306,2357,32659
2022-05-07 11:00:00,2022-05-07 12:00:00,82,0,811,352,1512,2757,33097
2022-05-07 12:00:00,2022-05-07 13:00:00,81,0,849,727,1952,3609,33316
2022-05-07 13:00:00,2022-05-07 14:00:00,84,0,809,1251,2505,4649,34591
2022-05-07 14:00:00,2022-05-07 15:00:00,81,0,755,1986,3051,5873,38138
2022-05-07 15:00:00,2022-05-07 16:00:00,82,0,660,2121,3602,6465,41615
2022-05-07 16:00:00,2022-05-07 17:00:00,80,0,462,2798,3644,6984,43470
2022-05-07 17:00:00,2022-05-07 18:00:00,82,0,183,3857,3478,7600,45207
2022-05-07 18:00:00,2022-05-07 19:00:00,82,0,25,4278,3284,7669,46827
2022-05-07 19:00:00,2022-05-07 20:00:00,84,0,4,3880,3048,7016,47054
2022-05-07 20:00:00,2022-05-07 21:00:00,83,0,4,4684,2953,7724,45474
2022-05-07 21:00:00,2022-05-07 22:00:00,79,0,4,5518,2778,8379,43705
2022-05-07 22:00:00,2022-05-07 23:00:00,81,0,4,4975,2329,7389,41488
2022-05-07 23:00:00,2022-05-08 00:00:00,83,0,4,4488,2437,7012,39621
2022-05-08 00:00:00,2022-05-08 01:00:00,83,0,4,4513,2367,6967,38992
2022-05-08 01:00:00,2022-05-08 02:00:00,84,0,4,4116,2209,6413,38510
2022-05-08 02:00:00,2022-05-08 03:00:00,83,0,4,4247,2014,6348,38390
2022-05-08 03:00:00,2022-05-08 04:00:00,84,0,10,4531,2082,6707,38003
2022-05-08 04:00:00,2022-05-08 05:00:00,80,0,88,3987,2004,6159,36681
2022-05-08 05:00:00,2022-05-08 06:00:00,83,0,284,3609,1778,5754,35040
2022-05-08 06:00:00,2022-05-08 07:00:00,81,0,494,3076,1862,5513,33718
2022-05-08 07:00:00,2022-05-08 08:00:00,82,0,714,2406,1544,4746,31821
2022-05-08 08:00:00,2022-05-08 09:00:00,83,0,1093,2203,1328,4707,28279
2022-05-08 09:00:00,2022-05-08 10:00:00,81,0,1271,1890,1276,4518,25301
2022-05-08 10:00:00,2022-05-08 11:00:00,81,0,1314,1889,1313,4597,23511
2022-05-08 11:00:00,2022-05-08 12:00:00,84,0,1330,2130,1404,4948,22467
2022-05-08 12:00:00,2022-05-08 13:00:00,80,0,1326,2404,1616,5426,22684
2022-05-08 13:00:00,2022-05-08 14:00:00,83,0,1273,2466,1848,5670,24444
2022-05-08 14:00:00,2022-05-08 15:00:00,83,0,1126,2461,2009,5679,28317
2022-05-08 15:00:00,2022-05-08 16:00:00,81,0,845,2372,2076,5374,34533
2022-05-08 16:00:00,2022-05-08 17:00:00,81,0,496,2388,2113,5078,39467
2022-05-08 17:00:00,2022-05-08 18:00:00,82,0,187,2082,2121,4472,43533
2022-05-08 18:00:00,2022-05-08 19:00:00,83,0,30,1735,1980,3828,46093
2022-05-08 19:00:00,2022-05-08 20:00:00,83,0,4,1415,1923,3425,47428
2022-05-08 20:00:00,2022-05-08 21:00:00,83,0,4,1259,1988,3334,45827
2022-05-08 21:00:00,2022-05-08 22:00:00,82,0,4,1081,1848,3015,43602
2022-05-08 22:00:00,2022-05-08 23:00:00,80,0,4,1111,1786,2981,41626
2022-05-08 23:00:00,2022-05-09 00:00:00,83,0,4,1085,1659,2831,40454
2022-05-09 00:00:00,2022-05-09 01:00:00,83,0,4,780,1503,2370,39718
2022-05-09 01:00:00,2022-05-09 02:00:00,84,0,4,395,1446,1929,39504
2022-05-09 02:00:00,2022-05-09 03:00:00,84,0,4,256,1455,1799,39904
2022-05-09 03:00:00,2022-05-09 04:00:00,84,0,8,247,1528,1867,41450
2022-05-09 04:00:00,2022-05-09 05:00:00,83,0,79,284,1473,1919,43719
2022-05-09 05:00:00,2022-05-09 06:00:00,80,0,281,110,1224,1695,45197
2022-05-09 06:00:00,2022-05-09 07:00:00,77,0,609,86,631,1403,43934
2022-05-09 07:00:00,2022-05-09 08:00:00,83,0,922,98,386,1489,40582
2022-05-09 08:00:00,2022-05-09 09:00:00,82,0,1139,111,377,1709,36895
2022-05-09 09:00:00,2022-05-09 10:00:00,83,0,1255,90,385,1813,34090
2022-05-09 10:00:00,2022-05-09 11:00:00,82,0,1301,66,375,1824,32169
2022-05-09 11:00:00,2022-05-09 12:00:00,82,0,1313,89,386,1870,31814
2022-05-09 12:00:00,2022-05-09 13:00:00,82,0,1283,119,458,1942,32517
2022-05-09 13:00:00,2022-05-09 14:00:00,83,0,1205,117,449,1854,34582
2022-05-09 14:00:00,2022-05-09 15:00:00,82,0,1027,118,532,1759,39049
2022-05-09 15:00:00,2022-05-09 16:00:00,80,0,727,91,512,1410,44959
2022-05-09 16:00:00,2022-05-09 17:00:00,82,0,405,138,500,1125,48317
2022-05-09 17:00:00,2022-05-09 18:00:00,84,0,164,139,417,804,51217
2022-05-09 18:00:00,2022-05-09 19:00:00,84,0,22,275,536,917,52527
2022-05-09 19:00:00,2022-05-09 20:00:00,82,0,4,666,424,1176,52649
2022-05-09 20:00:00,2022-05-09 21:00:00,83,0,4,1275,540,1902,50235
2022-05-09 21:00:00,2022-05-09 22:00:00,80,0,4,2051,586,2721,47346
2022-05-09 22:00:00,2022-05-09 23:00:00,84,0,4,2540,961,3589,43901
2022-05-09 23:00:00,2022-05-10 00:00:00,80,0,4,3265,1732,5081,41706
2022-05-10 00:00:00,2022-05-10 01:00:00,81,0,4,4170,2283,6538,41112
2022-05-10 01:00:00,2022-05-10 02:00:00,82,0,4,4599,2666,7351,40760
2022-05-10 02:00:00,2022-05-10 03:00:00,82,0,4,5564,3155,8805,40833
2022-05-10 03:00:00,2022-05-10 04:00:00,83,0,4,7610,3577,11274,42103
2022-05-10 04:00:00,2022-05-10 05:00:00,83,0,55,8562,4218,12918,44490
2022-05-10 05:00:00,2022-05-10 06:00:00,80,0,146,7658,5190,13074,47799
2022-05-10 06:00:00,2022-05-10 07:00:00,78,0,386,7582,5538,13584,48731
2022-05-10 07:00:00,2022-05-10 08:00:00,82,0,667,8288,5435,14472,47409
2022-05-10 08:00:00,2022-05-10 09:00:00,81,0,660,8598,5238,14577,45120
2022-05-10 09:00:00,2022-05-10 10:00:00,82,0,610,8214,5464,14370,42616
2022-05-10 10:00:00,2022-05-10 11:00:00,82,0,773,6972,5284,13111,39962
2022-05-10 11:00:00,2022-05-10 12:00:00,82,0,580,8581,6143,15386,41914
2022-05-10 12:00:00,2022-05-10 13:00:00,81,0,776,8830,5850,15537,44433
2022-05-10 13:00:00,2022-05-10 14:00:00,79,0,616,8781,5373,14849,46738
2022-05-10 14:00:00,2022-05-10 15:00:00,77,0,344,9085,5147,14653,50134
2022-05-10 15:00:00,2022-05-10 16:00:00,80,0,204,8849,4883,14016,52962
2022-05-10 16:00:00,2022-05-10 17:00:00,83,0,144,8237,5097,13561,52046
2022-05-10 17:00:00,2022-05-10 18:00:00,81,0,121,7477,4562,12241,51680
